id,Strength
5407,47.62418009672099
5408,19.591752824225736
5409,34.66097268161047
5410,48.55166381812386
5411,33.94354079733256
5412,39.24513569760616
5413,33.747559695004625
5414,22.03570830363632
5415,42.88692919567883
5416,38.00001556157957
5417,43.49450639689651
5418,55.42136228164569
5419,43.909673778732824
5420,47.869356061107965
5421,32.973124543528016
5422,25.49066813265644
5423,50.08513582037808
5424,48.0674960449967
5425,41.124072145543266
5426,52.244080209700265
5427,15.583361083865807
5428,18.041429655269482
5429,16.607231338702828
5430,24.713945814773872
5431,19.986982249433712
5432,47.05758656989829
5433,17.543624770520694
5434,47.88133956769514
5435,41.61446972143581
5436,35.92539019539944
5437,42.69544454452767
5438,30.614072765091503
5439,47.756058711219225
5440,35.40876629280813
5441,18.330264432161734
5442,40.57217430989313
5443,35.408621093356544
5444,36.15905387459564
5445,19.17053984235355
5446,42.764671756490415
5447,41.24186174094571
5448,18.105941966832614
5449,50.94454767001476
5450,43.0377310076246
5451,50.298270508584764
5452,23.288425919808592
5453,34.7233636056588
5454,35.80383732889938
5455,42.88816809150157
5456,35.78161896115121
5457,19.922538202785162
5458,35.720466789231686
5459,27.474946648333887
5460,33.16956151222005
5461,26.35783579990151
5462,22.890064854201103
5463,38.64983939690588
5464,35.90210108907667
5465,48.01143327722524
5466,43.96005426791393
5467,43.17389201001213
5468,14.775958134637483
5469,36.779370791570855
5470,15.911727482398696
5471,34.09019656612076
5472,31.059673188955855
5473,25.70956914130109
5474,46.821427463893215
5475,18.88950859035445
5476,49.932643935246986
5477,44.601560544838414
5478,38.701709132937225
5479,23.069478721162383
5480,39.73693307216078
5481,38.863976512147985
5482,36.630640616883504
5483,35.38869515861636
5484,42.73999246063808
5485,45.66068237651527
5486,50.582665229286704
5487,43.47844594696729
5488,40.81000679459151
5489,47.64673038347311
5490,42.779135029654235
5491,16.287798182072272
5492,48.042001183697664
5493,34.617437037739066
5494,41.90304507477927
5495,25.163713834091308
5496,40.518145118383025
5497,39.16256562569896
5498,41.273605379420076
5499,48.98419901061836
5500,36.821878479110765
5501,26.85153947434681
5502,40.591797229409096
5503,17.43330387336495
5504,52.89965061383663
5505,37.59787184951686
5506,42.294446688829474
5507,44.20714686738541
5508,35.38242549223425
5509,41.6891305480314
5510,47.49027224085178
5511,41.711850537729575
5512,19.517447927915214
5513,49.13213440612442
5514,14.45268483803276
5515,39.775610444015285
5516,50.95120292844739
5517,37.2120597840952
5518,43.155765971583804
5519,19.738676893900923
5520,47.05873598835316
5521,40.13783761986114
5522,33.894794361068435
5523,41.21505260910446
5524,14.486030604611637
5525,32.60111587882627
5526,13.978127435260292
5527,35.61895240891877
5528,28.522043912862983
5529,50.056330063371576
5530,43.11167345391384
5531,49.520565583517225
5532,56.15093374060454
5533,27.251807376146754
5534,47.49322066583869
5535,12.453843716015362
5536,50.976334015579624
5537,15.623984686733849
5538,42.29211615050021
5539,18.022823488653795
5540,22.837443820428817
5541,42.30579978685045
5542,19.90355117606192
5543,57.12374082341308
5544,19.414626859523096
5545,36.09501812564663
5546,45.52204036167771
5547,29.28314581761441
5548,30.823266226828938
5549,29.040150990634043
5550,34.81124822194009
5551,34.80399871705653
5552,15.931026395546489
5553,35.927106125766855
5554,15.544614433898
5555,47.97328943833749
5556,35.903302753824946
5557,42.766121591132354
5558,19.84119038401026
5559,51.01587680376948
5560,17.977641709376442
5561,34.80412933279003
5562,47.35749910934008
5563,35.92704901521498
5564,41.30831137958696
5565,43.4005355801921
5566,35.48872777668167
5567,28.719805344826682
5568,46.94605834304514
5569,46.96578861748422
5570,33.47013486356818
5571,15.448836333783234
5572,19.967437973912194
5573,35.72577470745601
5574,36.521203296123694
5575,15.913262769627632
5576,35.62658796664577
5577,39.406161006982884
5578,35.953829397293255
5579,41.11352688808266
5580,36.547706799463974
5581,41.24361199177471
5582,26.276467921499375
5583,41.11357913437607
5584,42.21715472272611
5585,49.535581152734245
5586,20.05394204053144
5587,45.454175600813514
5588,18.78622667902177
5589,18.74052890984632
5590,42.129356846927756
5591,52.36652612494082
5592,41.56723187199006
5593,41.023380283121185
5594,41.24378179222827
5595,40.084174291000956
5596,52.0278436916426
5597,34.67607580100784
5598,42.6602478245708
5599,18.991862097184438
5600,15.614514086592585
5601,41.582901857307796
5602,43.22025487811109
5603,36.9068276608977
5604,34.39433691820752
5605,17.992023398745744
5606,36.16116984947847
5607,34.72942868484839
5608,48.400113760232955
5609,36.36945637983618
5610,35.97725706773519
5611,35.463660396370365
5612,41.86649243502907
5613,19.162964744461046
5614,34.55575246436442
5615,36.26506350117243
5616,18.498650007775428
5617,41.11423126908513
5618,22.8137854287042
5619,19.62342083628105
5620,48.44970742480859
5621,26.689606455169354
5622,46.26286722769255
5623,19.342143762908737
5624,15.834718713481049
5625,34.61916116542137
5626,36.840315983008374
5627,52.372160979395666
5628,25.424612246214792
5629,43.051145912300285
5630,41.68737523644282
5631,56.41976569022364
5632,40.657686501385875
5633,36.9369664627568
5634,27.144038206879465
5635,17.35270397955273
5636,19.968273914606645
5637,35.245809857055065
5638,36.88043904977554
5639,39.74153913087417
5640,39.81763868115468
5641,18.74120811166056
5642,41.65137673461094
5643,18.844495427243473
5644,45.35835269189648
5645,47.10737695060968
5646,23.423362396007576
5647,39.77733457169759
5648,26.50228720268326
5649,37.23853367449152
5650,42.25135626983095
5651,36.61913178411599
5652,46.06135489778586
5653,36.937227694223814
5654,55.05503231612339
5655,35.08563370574935
5656,19.57774575385676
5657,44.319612272164925
5658,22.878596080111166
5659,19.617958701487893
5660,42.31693412272594
5661,42.58392601554245
5662,47.51644707998504
5663,36.18974781288584
5664,48.537800283934274
5665,47.06062991648902
5666,27.003678590514017
5667,14.107010011068583
5668,35.34489675052166
5669,19.41088080468933
5670,18.944757045048675
5671,35.19031078534744
5672,45.06393184106178
5673,15.932606845921933
5674,15.56480593161762
5675,20.892370979582516
5676,43.913030603083975
5677,42.74251334429478
5678,48.044430636340905
5679,18.725774336332346
5680,42.45863107063426
5681,35.989396271452556
5682,42.66786853350284
5683,39.193528405438585
5684,60.63629758496596
5685,40.513442742937855
5686,35.671637573909564
5687,42.39506848948731
5688,45.36204682865233
5689,46.88192968094894
5690,42.99414857609439
5691,45.56979118540496
5692,49.502550316910366
5693,43.913252649830945
5694,22.678173520624746
5695,34.75543407297668
5696,42.26427901801062
5697,34.228279057049306
