id,Strength
5407,47.65890776575654
5408,19.519803108922055
5409,35.181625771848346
5410,49.15254328100003
5411,33.56082963973191
5412,39.687559084439066
5413,33.92912462971327
5414,22.830719359797058
5415,43.6052701766615
5416,38.868568078530295
5417,43.24210482490909
5418,56.23911343573007
5419,44.683628451293885
5420,48.77696792029028
5421,33.547311750519384
5422,24.41195138557955
5423,50.19659257312543
5424,47.870880252195114
5425,41.41339942415752
5426,52.60074329947449
5427,15.27170828698248
5428,18.131375829746954
5429,16.458700378888445
5430,26.413022084522193
5431,20.04396427853581
5432,48.062147011856766
5433,17.86297118019118
5434,48.92619660369821
5435,42.039712248435414
5436,36.65266057487237
5437,42.21249614402264
5438,30.872002690810255
5439,48.328787700589956
5440,35.98293798930143
5441,18.185178963719807
5442,40.44376872475919
5443,35.939657526822785
5444,36.45288694669172
5445,19.40218466677811
5446,42.864947309787745
5447,41.46471349472968
5448,17.533618730782575
5449,50.39753299176441
5450,43.29993436221011
5451,51.000656620071176
5452,23.53997721376986
5453,34.85041699616278
5454,35.709981743581785
5455,43.1177342841296
5456,35.268387018777915
5457,20.122490236409483
5458,36.006519749378725
5459,28.021103668477895
5460,32.85077511014612
5461,26.114816622891865
5462,23.61905694459054
5463,39.55463230515366
5464,36.42490457153253
5465,48.73538061295345
5466,43.72818707592296
5467,43.54535545748923
5468,14.65711873065335
5469,37.04992743288268
5470,15.536328158224833
5471,34.48316945407736
5472,30.91881368304969
5473,25.986825527548163
5474,46.50890789199907
5475,18.843427731060338
5476,50.39531544441848
5477,45.11539724404784
5478,38.93728701480024
5479,22.208656012420143
5480,39.67359996321856
5481,39.70190529969523
5482,37.21318572892126
5483,35.99793495428041
5484,42.731983800133435
5485,46.27470309654246
5486,50.48299578151952
5487,43.9202023152887
5488,40.98913215608497
5489,48.175171212036645
5490,43.1186246473158
5491,16.379706520819852
5492,49.23479467736454
5493,34.941652077094666
5494,41.98435227277103
5495,25.107799776664496
5496,40.79705318929817
5497,40.23875946399143
5498,41.78456093765647
5499,49.6818605773219
5500,37.42657000656106
5501,26.974545047407915
5502,40.59548105545011
5503,17.40138537204289
5504,53.288413997442184
5505,36.947065980935676
5506,42.6034242307408
5507,44.76579343877143
5508,35.945427830332044
5509,41.3818465270986
5510,47.901087158552684
5511,42.14487445867415
5512,19.360955180948732
5513,49.94368134486138
5514,14.148871038171478
5515,40.042115321315116
5516,50.404055849754336
5517,37.6449627951407
5518,43.53681251825002
5519,19.621223767758828
5520,48.063653517278624
5521,40.45033031106405
5522,33.93122059844666
5523,41.1453566733335
5524,14.159516622555282
5525,32.31321259261178
5526,13.666546037739513
5527,35.71908507936922
5528,29.587929467955753
5529,50.09223306940601
5530,43.12347055291278
5531,49.336749217137125
5532,56.29457714881954
5533,28.039931239088705
5534,48.28301248272905
5535,12.255073423204108
5536,51.207125958309334
5537,15.505639598321597
5538,42.614009443430746
5539,18.124786021269728
5540,22.431044480388827
5541,42.514066005969305
5542,20.295114910866502
5543,57.23956679935108
5544,19.6060360153011
5545,36.28840967885682
5546,45.57476259594563
5547,29.15426330043021
5548,30.776937011539076
5549,29.721972690279053
5550,34.717490218946
5551,35.04455779954881
5552,15.570371991232147
5553,35.686311019732685
5554,15.400668651593435
5555,48.47951437244583
5556,36.42647955447356
5557,42.86684756094486
5558,20.09587064186218
5559,50.90414328560395
5560,18.30363475865862
5561,35.04472899334675
5562,48.079667149549195
5563,36.654834736106196
5564,41.166537714466564
5565,43.960510626007604
5566,34.79275240157183
5567,28.70575594150843
5568,47.69383363736426
5569,47.68830403266349
5570,33.609248826075074
5571,15.562105677860929
5572,20.11316498789375
5573,36.01193940847555
5574,37.32596146327459
5575,15.499911234901806
5576,35.27727737958122
5577,39.0855122640059
5578,36.245151224920164
5579,41.69979549513869
5580,36.03178440512474
5581,41.467007491622056
5582,26.22421483913576
5583,41.699863972657866
5584,41.73622161812381
5585,50.188285241870034
5586,20.25736963001691
5587,44.60956555886838
5588,19.008189366398298
5589,18.75787912635243
5590,41.99232817424682
5591,52.64364770575569
5592,41.68289326558632
5593,40.92596208920354
5594,41.467230043559375
5595,40.28004490147675
5596,52.45756652150593
5597,34.74508716631581
5598,42.82308113212152
5599,19.231931349599613
5600,15.569738314118819
5601,41.622025755086256
5602,43.4738895010497
5603,37.337907479408784
5604,33.204049723437784
5605,17.901276914724242
5606,36.45566028621832
5607,34.6487661883381
5608,49.25887177471332
5609,36.05924158397406
5610,35.67251857236019
5611,35.863333858049906
5612,41.88981451774332
5613,19.364628621756598
5614,34.64378376713633
5615,36.407921499048655
5616,18.580304041223798
5617,41.46009626172556
5618,23.105334200579996
5619,19.532808186063217
5620,48.53447344849868
5621,26.467498417351642
5622,46.29690077774488
5623,19.620383509572378
5624,15.899092209088732
5625,34.94391183522745
5626,37.44172236572651
5627,52.65401538802951
5628,26.766440749758587
5629,43.452155431821794
5630,41.70917002140854
5631,57.034854509079
5632,40.58086339779952
5633,37.323309888029755
5634,26.83131754871207
5635,16.879505431371697
5636,20.114260628200554
5637,35.52855478543111
5638,37.563733495036786
5639,39.940673151816064
5640,39.72941263088537
5641,18.75876933410171
5642,41.60626792725075
5643,19.074742224741385
5644,46.01272878894817
5645,48.05704122541662
5646,24.367301585272735
5647,40.0443750794479
5648,26.22788361286983
5649,36.84146913182821
5650,42.886991027335625
5651,38.09687095807155
5652,46.39499328977475
5653,37.32365227562563
5654,55.29615773631687
5655,35.382286250637165
5656,19.79863389397746
5657,44.89516603363511
5658,23.443811521164523
5659,19.72062377817453
5660,42.00906561489583
5661,42.76423373098862
5662,47.70063009969833
5663,36.49501423087311
5664,49.2238954287571
5665,48.06613582734873
5666,27.203930476534197
5667,14.061892898457575
5668,35.58304228920172
5669,19.690526736019265
5670,19.02043353278978
5671,35.759276191428555
5672,45.57674189939429
