id,Strength
5407,47.60312076005118
5408,19.462224106407717
5409,34.63631154263326
5410,48.02858573017886
5411,32.89317148098539
5412,40.68283689764989
5413,35.00395102753597
5414,22.316495459604408
5415,41.14329748108706
5416,38.8951593747057
5417,41.83135805755836
5418,55.97654841767354
5419,42.764182548860816
5420,44.09847207654434
5421,33.081612007353186
5422,24.79119114980981
5423,53.07378284529621
5424,45.95218063283431
5425,38.50768435519421
5426,51.575822577331344
5427,15.490106710588627
5428,18.762617331402055
5429,17.393127336643648
5430,24.333676136076377
5431,19.545319117739304
5432,47.38487809710281
5433,19.209668801438458
5434,41.9377704882198
5435,40.77502636167467
5436,36.14546436958684
5437,42.45199280902757
5438,32.779148918543854
5439,46.77710429811346
5440,35.38982468962321
5441,18.84042085985245
5442,42.55182829379447
5443,36.297096775437964
5444,37.377078076909484
5445,20.354797843399712
5446,42.62471557181337
5447,40.98373922555607
5448,20.570400404116818
5449,51.38640018137282
5450,41.135489512606455
5451,49.534906583214834
5452,23.746348084684954
5453,34.58261415861872
5454,36.49744474070183
5455,41.45007447321993
5456,36.49744474070183
5457,19.961447171658502
5458,35.538556587318894
5459,28.55231130403194
5460,32.39950356538057
5461,28.136485990161997
5462,23.46028599660417
5463,39.87219481422287
5464,36.11046036997473
5465,46.27288688950012
5466,45.79076956498262
5467,43.653717504987696
5468,15.50439925203072
5469,36.71759505160469
5470,15.597239578049518
5471,34.73629872782349
5472,32.53410002041797
5473,26.611229588414176
5474,46.262224759060906
5475,19.69087477333926
5476,46.69412360849782
5477,46.808612346088616
5478,39.399609543605024
5479,22.691072564614867
5480,39.33522903420558
5481,35.99320690019906
5482,36.62484410646028
5483,32.53902731053595
5484,41.17060673037905
5485,46.62937423807657
5486,50.88296954944041
5487,42.404380586401814
5488,41.083660831332615
5489,46.57791622565941
5490,41.233120722158596
5491,17.84162402305843
5492,47.716487952878786
5493,34.11752650985117
5494,42.390546967113174
5495,25.450103613435886
5496,40.361922426373354
5497,40.341706525581095
5498,40.90994704727858
5499,46.6222964199354
5500,37.92189024934132
5501,26.436867981525804
5502,40.49518558051728
5503,18.873202350335795
5504,51.60811515640227
5505,36.21647459150949
5506,41.01226358939443
5507,45.26489871108504
5508,36.75849062256819
5509,42.55300417601627
5510,49.67012118754906
5511,39.29780139259307
5512,18.829471807473546
5513,47.33557288938104
5514,16.339471564030415
5515,38.8255455164713
5516,51.38640018137282
5517,37.508818976549335
5518,43.522852379384325
5519,18.547636447390385
5520,47.38487809710281
5521,39.632742848014104
5522,34.981461001678255
5523,40.91205089484274
5524,16.30140685451877
5525,32.98716182385295
5526,16.417043952475126
5527,36.27680010905203
5528,31.596508826088687
5529,51.17416315888623
5530,41.133607264301546
5531,47.01774137747205
5532,55.797125294637084
5533,27.543248319503366
5534,46.674105711262065
5535,15.688795741653855
5536,50.302380361707634
5537,16.46210583141691
5538,44.191286020805684
5539,18.60976088961642
5540,21.061003740244463
5541,43.207534671725064
5542,21.18842514662184
5543,57.86089021542233
5544,20.705510827041415
5545,37.310119552586784
5546,44.245610136570214
5547,28.334406460758903
5548,32.62429374156554
5549,29.264992447101438
5550,36.166342600346844
5551,34.440451725294245
5552,15.742150367114942
5553,37.68701256086065
5554,16.588205974274878
5555,45.76677437045906
5556,36.11046036997473
5557,42.48454192315853
5558,21.545119287444827
5559,49.347225717660905
5560,19.264023673978546
5561,34.440451725294245
5562,47.53973161557539
5563,36.14546436958684
5564,40.81168023623115
5565,44.42615350477043
5566,34.84231903337318
5567,29.36348187122148
5568,44.8066518467092
5569,47.13911162787782
5570,33.27826084926372
5571,15.797366882821844
5572,20.235095719536066
5573,35.538556587318894
5574,35.84524013354144
5575,15.590987178555398
5576,36.58791077490783
5577,40.40503059043766
5578,36.60492442600778
5579,40.90994704727858
5580,35.91370957061976
5581,40.98373922555607
5582,27.478352102450312
5583,40.90994704727858
5584,41.74359137411597
5585,47.414422892585506
5586,20.856689890561448
5587,45.53238523060914
5588,20.945365650119214
5589,19.344220947639748
5590,44.14559621685139
5591,51.70681813533754
5592,41.03685072388836
5593,41.1687547812086
5594,40.98373922555607
5595,40.34412941163143
5596,52.46608158932539
5597,35.55145842551203
5598,44.40908450888472
5599,19.683139521558324
5600,15.840640669161946
5601,41.182715660214726
5602,43.750814869387746
5603,37.82197744183437
5604,35.24256108282266
5605,18.139697041079664
5606,37.377078076909484
5607,36.17628490160595
5608,46.89508381037062
5609,36.16411603582091
5610,36.329455447435144
5611,35.10821687592489
5612,41.41734914530798
5613,18.991048569069832
5614,35.90625127566468
5615,37.078495760374736
5616,18.448045622142285
5617,41.75183061902905
5618,24.506834100742378
5619,18.815690227095622
5620,48.471858461624464
5621,28.692648839503807
5622,47.99655131117915
5623,20.099625763588495
5624,16.95563608338184
5625,34.11752650985117
5626,37.92189024934132
5627,51.70681813533754
5628,26.134998117282272
5629,44.62036674533524
5630,41.28021956574616
5631,56.85223374626446
5632,41.56527903728041
5633,36.91989010689834
5634,28.178221621917483
5635,19.51712858647932
5636,20.235095719536066
5637,33.53317983743271
5638,37.78214727466595
5639,39.08535968914889
5640,38.70150349104407
5641,19.306156238128104
5642,41.12020166843518
5643,21.047141466853233
5644,45.76677437045906
5645,47.31154283748556
5646,23.930329455560006
5647,38.8255455164713
5648,27.99829711973981
5649,38.0151261652844
5650,42.216582083101216
5651,35.81902784638851
5652,43.87096837113112
5653,36.91989010689834
5654,53.21892901245367
5655,34.91156129263017
5656,21.165581332345507
5657,45.017596019894384
5658,24.247056322137354
5659,21.749037732177825
5660,42.55096784336053
5661,41.16559859818735
5662,48.20705258861355
5663,36.89729503889374
5664,48.08347907772444
5665,47.38487809710281
5666,28.002876804711548
5667,16.431803600689943
5668,34.366696306176856
5669,19.93552622503486
5670,19.329113628861496
